student_id,department,category,faculty_name,subject,rating,comment,sentiment,clean_comment,sentiment_label
STU1498,Electronics,International Collaborations,,,4,Exceptional teaching and guidance,neutral,exceptional teaching guidance,1
STU1499,Information Technology,Faculty Performance,Dr. Harsh Singh,Data Structures,2,Poor course structure,unhappy,poor course structure,0
STU1499,Information Technology,College Infrastructure,,,2,Could improve practical exposure,happy,could improve practical exposure,2
STU1499,Information Technology,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1499,Information Technology,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1499,Information Technology,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1499,Information Technology,Internships,,,1,Poor course structure,unhappy,poor course structure,0
STU1499,Information Technology,Extracurricular Activities,,,2,Lack of practical knowledge,happy,lack practical knowledge,2
STU1499,Information Technology,Industry Connections,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1499,Information Technology,International Collaborations,,,2,Poor course structure,unhappy,poor course structure,0
STU1500,Electrical,Faculty Performance,Dr. Priya Sharma,Machine Learning,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1500,Electrical,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1500,Electrical,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1500,Electrical,Lab Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1500,Electrical,Placements,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1500,Electrical,Internships,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1500,Electrical,Extracurricular Activities,,,3,Moderate course content,neutral,moderate course content,1
STU1500,Electrical,Industry Connections,,,2,Needs improvement,unhappy,needs improvement,0
STU1500,Electrical,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1501,Information Technology,Faculty Performance,Dr. Rajesh Patil,Data Structures,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1501,Information Technology,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1501,Information Technology,Library Facilities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1501,Information Technology,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1501,Information Technology,Placements,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1501,Information Technology,Internships,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1501,Information Technology,Extracurricular Activities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1501,Information Technology,Industry Connections,,,1,Poor course structure,unhappy,poor course structure,0
STU1501,Information Technology,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1502,Information Technology,Faculty Performance,Dr. Meera Krishnan,Software Engineering,5,Highly knowledgeable and supportive faculty,unhappy,highly knowledgeable supportive faculty,0
STU1502,Information Technology,College Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1502,Information Technology,Library Facilities,,,2,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1502,Information Technology,Lab Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU1502,Information Technology,Placements,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1502,Information Technology,Internships,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1502,Information Technology,Extracurricular Activities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1502,Information Technology,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1502,Information Technology,International Collaborations,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1503,Mechanical,Faculty Performance,Dr. Sopan Khurana,Database Management System,5,Average experience,happy,average experience,2
STU1503,Mechanical,College Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1503,Mechanical,Library Facilities,,,3,Moderate course content,neutral,moderate course content,1
STU1503,Mechanical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1503,Mechanical,Placements,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1503,Mechanical,Internships,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1503,Mechanical,Extracurricular Activities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1503,Mechanical,Industry Connections,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1503,Mechanical,International Collaborations,,,2,Poor course structure,unhappy,poor course structure,0
STU1504,Computer Science,Faculty Performance,Dr. Rajesh Patil,Software Engineering,4,Average experience,happy,average experience,2
STU1504,Computer Science,College Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU1504,Computer Science,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1504,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1504,Computer Science,Placements,,,3,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1504,Computer Science,Internships,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1504,Computer Science,Extracurricular Activities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1504,Computer Science,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1504,Computer Science,International Collaborations,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1505,Electrical,Faculty Performance,Dr. Rajesh Patil,Machine Learning,3,Average teaching experience,neutral,average teaching experience,1
STU1505,Electrical,College Infrastructure,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1505,Electrical,Library Facilities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1505,Electrical,Lab Infrastructure,,,4,Poor course structure,unhappy,poor course structure,0
STU1505,Electrical,Placements,,,2,Poor course structure,unhappy,poor course structure,0
STU1505,Electrical,Internships,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1505,Electrical,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1505,Electrical,Industry Connections,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1505,Electrical,International Collaborations,,,1,Needs improvement,unhappy,needs improvement,0
STU1506,Mechanical,Faculty Performance,Dr. Sopan Khurana,Data Structures,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1506,Mechanical,College Infrastructure,,,3,Moderate course content,unhappy,moderate course content,0
STU1506,Mechanical,Library Facilities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1506,Mechanical,Lab Infrastructure,,,1,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1506,Mechanical,Placements,,,3,Average teaching experience,neutral,average teaching experience,1
STU1506,Mechanical,Internships,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1506,Mechanical,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1506,Mechanical,Industry Connections,,,3,Average teaching experience,neutral,average teaching experience,1
STU1506,Mechanical,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1507,Electrical,Faculty Performance,Dr. Sopan Khurana,Data Structures,1,Poor course structure,unhappy,poor course structure,0
STU1507,Electrical,College Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1507,Electrical,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1507,Electrical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1507,Electrical,Placements,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1507,Electrical,Internships,,,1,Poor course structure,unhappy,poor course structure,0
STU1507,Electrical,Extracurricular Activities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1507,Electrical,Industry Connections,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1507,Electrical,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1508,Mechanical,Faculty Performance,Dr. Sopan Khurana,Database Management System,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1508,Mechanical,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1508,Mechanical,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1508,Mechanical,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1508,Mechanical,Placements,,,2,Poor course structure,unhappy,poor course structure,0
STU1508,Mechanical,Internships,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1508,Mechanical,Extracurricular Activities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1508,Mechanical,Industry Connections,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1508,Mechanical,International Collaborations,,,4,Average experience,neutral,average experience,1
STU1509,Information Technology,Faculty Performance,Dr. Meera Krishnan,Software Engineering,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1509,Information Technology,College Infrastructure,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1509,Information Technology,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1509,Information Technology,Lab Infrastructure,,,1,Lack of practical knowledge,neutral,lack practical knowledge,1
